subject,domain,word,SIDNO
896,OCCUPATIONS,Actor,111
896,OCCUPATIONS,CEO,111
896,OCCUPATIONS,Storeowner,111
896,OCCUPATIONS,Clerk,111
896,OCCUPATIONS,Secretary,111
896,OCCUPATIONS,Manager,111
896,OCCUPATIONS,Advisor,111
896,OCCUPATIONS,Producer,111
896,OCCUPATIONS,Consultant,111
896,OCCUPATIONS,Technician,111
896,OCCUPATIONS,Surgeon,111
896,OCCUPATIONS,Paramedic,111
896,OCCUPATIONS,EMT,111
896,OCCUPATIONS,Gynecologist,111
896,OCCUPATIONS,Podiatrist,111
896,OCCUPATIONS,Babysitter,111
896,OCCUPATIONS,Speaker,111
896,OCCUPATIONS,Assistant,111
896,OCCUPATIONS,Athlete,111
897,OCCUPATIONS,Doctor,112
897,OCCUPATIONS,Secretary,112
897,OCCUPATIONS,Therapist,112
897,OCCUPATIONS,Teacher,112
897,OCCUPATIONS,Dentist,112
897,OCCUPATIONS,Dealer,112
897,OCCUPATIONS,Pastor,112
897,OCCUPATIONS,Driver,112
897,OCCUPATIONS,Taxi Driver,112
897,OCCUPATIONS,Worker,112
897,OCCUPATIONS,Salesperson,112
897,OCCUPATIONS,Insurance,112
897,OCCUPATIONS,Manager,112
897,OCCUPATIONS,Educator,112
897,OCCUPATIONS,Professor,112
897,OCCUPATIONS,Psychologist,112
897,OCCUPATIONS,Counselor,112
897,OCCUPATIONS,Actor,112
897,OCCUPATIONS,Actress,112
897,OCCUPATIONS,Bodyguard,112
897,OCCUPATIONS,President,112
897,OCCUPATIONS,President,112
897,OCCUPATIONS,Journalist,112
897,OCCUPATIONS,Nurse,112
897,OCCUPATIONS,Planner,112
897,OCCUPATIONS,Violinist,112
897,OCCUPATIONS,Artist,112
897,OCCUPATIONS,Driver,112
898,OCCUPATIONS,Lawyer,113
898,OCCUPATIONS,Accountant,113
898,OCCUPATIONS,Psychologist,113
898,OCCUPATIONS,Psychiatrist,113
898,OCCUPATIONS,Pediatrician,113
898,OCCUPATIONS,Optometrist,113
898,OCCUPATIONS,Dentist,113
898,OCCUPATIONS,Fireman,113
898,OCCUPATIONS,Policeman,113
898,OCCUPATIONS,Fib,113
898,OCCUPATIONS,Agent,113
898,OCCUPATIONS,Owner,113
898,OCCUPATIONS,CEO,113
898,OCCUPATIONS,Senator,113
898,OCCUPATIONS,Congressman,113
898,OCCUPATIONS,President,113
898,OCCUPATIONS,President,113
898,OCCUPATIONS,General,113
898,OCCUPATIONS,Cabinet,113
898,OCCUPATIONS,Treasurer,113
898,OCCUPATIONS,Programmer,113
898,OCCUPATIONS,Marketer,113
898,OCCUPATIONS,Athlete,113
898,OCCUPATIONS,Nurse,113
898,OCCUPATIONS,Prostitute,113
898,OCCUPATIONS,Stripper,113
898,OCCUPATIONS,Actor,113
898,OCCUPATIONS,Actress,113
898,OCCUPATIONS,Waiter,113
898,OCCUPATIONS,Manager,113
899,OCCUPATIONS,Doctor,114
899,OCCUPATIONS,Nurse,114
899,OCCUPATIONS,Surgeon,114
899,OCCUPATIONS,Anesthesiologist,114
899,OCCUPATIONS,Neurologist,114
899,OCCUPATIONS,Secretary,114
899,OCCUPATIONS,Flipper,114
899,OCCUPATIONS,Cook,114
899,OCCUPATIONS,Cook,114
899,OCCUPATIONS,Cleaner,114
899,OCCUPATIONS,Gynecologist,114
899,OCCUPATIONS,Proctologist,114
899,OCCUPATIONS,Assistant,114
899,OCCUPATIONS,Teacher,114
899,OCCUPATIONS,Assistant,114
899,OCCUPATIONS,Coordinator,114
899,OCCUPATIONS,Coordinator,114
899,OCCUPATIONS,Entrepreneur,114
899,OCCUPATIONS,CEO,114
899,OCCUPATIONS,President,114
899,OCCUPATIONS,President,114
899,OCCUPATIONS,Vender,114
899,OCCUPATIONS,Storeowner,114
899,OCCUPATIONS,Waitress,114
899,OCCUPATIONS,Waiter,114
899,OCCUPATIONS,Cashier,114
899,OCCUPATIONS,Bagger,114
899,OCCUPATIONS,Vendor,114
899,OCCUPATIONS,Coach,114
899,OCCUPATIONS,Coach,114
899,OCCUPATIONS,Carpenter,114
899,OCCUPATIONS,Manufacturer,114
899,OCCUPATIONS,Plumber,114
899,OCCUPATIONS,Veterinarian,114
899,OCCUPATIONS,Relations,114
899,OCCUPATIONS,Psychologist,114
899,OCCUPATIONS,Psychiatrist,114
899,OCCUPATIONS,Pharmacist,114
899,OCCUPATIONS,Lumberjack,114
899,OCCUPATIONS,Farmer,114
899,OCCUPATIONS,Zookeeper,114
899,OCCUPATIONS,Biologist,114
899,OCCUPATIONS,Steamroller,114
899,OCCUPATIONS,Engineer,114
899,OCCUPATIONS,Engineer,114
899,OCCUPATIONS,Captain,114
899,OCCUPATIONS,Pool,114
899,OCCUPATIONS,Gardener,114
899,OCCUPATIONS,Maid,114
994,OCCUPATIONS,Teacher,115
994,OCCUPATIONS,Dentist,115
994,OCCUPATIONS,Doctor,115
994,OCCUPATIONS,Actor,115
994,OCCUPATIONS,Actress,115
994,OCCUPATIONS,Waitress,115
994,OCCUPATIONS,Waiter,115
994,OCCUPATIONS,Manager,115
994,OCCUPATIONS,Manager,115
994,OCCUPATIONS,Relations,115
994,OCCUPATIONS,Worker,115
994,OCCUPATIONS,Manufacturer,115
994,OCCUPATIONS,Entrepreneur,115
994,OCCUPATIONS,Owner,115
994,OCCUPATIONS,Retailer,115
994,OCCUPATIONS,Manager,115
994,OCCUPATIONS,Professor,115
994,OCCUPATIONS,Veterinarian,115
994,OCCUPATIONS,Postman,115
994,OCCUPATIONS,Electrician,115
994,OCCUPATIONS,Assassin,115
994,OCCUPATIONS,Spy,115
994,OCCUPATIONS,Lawyer,115
994,OCCUPATIONS,Detective,115
994,OCCUPATIONS,Cop,115
994,OCCUPATIONS,Firefighter,115
994,OCCUPATIONS,Nurse,115
994,OCCUPATIONS,Critic,115
994,OCCUPATIONS,Journalist,115
994,OCCUPATIONS,Director,115
994,OCCUPATIONS,Artist,115
994,OCCUPATIONS,Novelist,115
994,OCCUPATIONS,Writer,115
994,OCCUPATIONS,Athlete,115
994,OCCUPATIONS,Distributor,115
994,OCCUPATIONS,Caregiver,115
994,OCCUPATIONS,Psychologist,115
995,OCCUPATIONS,Doctor,116
995,OCCUPATIONS,Practitioner,116
995,OCCUPATIONS,Aid,116
995,OCCUPATIONS,Nurse,116
995,OCCUPATIONS,Lawyer,116
995,OCCUPATIONS,Driver,116
995,OCCUPATIONS,Teacher,116
995,OCCUPATIONS,Director,116
995,OCCUPATIONS,Pastor,116
995,OCCUPATIONS,Counselor,116
995,OCCUPATIONS,Planner,116
995,OCCUPATIONS,Hygienist,116
995,OCCUPATIONS,Dentist,116
995,OCCUPATIONS,Optometrist,116
995,OCCUPATIONS,Businessman,116
995,OCCUPATIONS,Farmer,116
995,OCCUPATIONS,Worker,116
995,OCCUPATIONS,Plumber,116
995,OCCUPATIONS,Trash,116
995,OCCUPATIONS,Psychologist,116
995,OCCUPATIONS,Pharmacist,116
995,OCCUPATIONS,Athlete,116
995,OCCUPATIONS,Designer,116
995,OCCUPATIONS,Model,116
997,OCCUPATIONS,Doctor,117
997,OCCUPATIONS,Lawyer,117
997,OCCUPATIONS,Carpenter,117
997,OCCUPATIONS,Worker,117
997,OCCUPATIONS,Groundskeeper,117
997,OCCUPATIONS,Chef,117
997,OCCUPATIONS,Painter,117
997,OCCUPATIONS,Sculptor,117
997,OCCUPATIONS,Pilot,117
997,OCCUPATIONS,Astronaut,117
997,OCCUPATIONS,Attendant,117
997,OCCUPATIONS,Fireman,117
997,OCCUPATIONS,Policeman,117
997,OCCUPATIONS,Secretary,117
997,OCCUPATIONS,Actor,117
997,OCCUPATIONS,Actress,117
997,OCCUPATIONS,Star,117
997,OCCUPATIONS,Fluffer,117
997,OCCUPATIONS,Assistant,117
997,OCCUPATIONS,Gravedigger,117
997,OCCUPATIONS,Butler,117
997,OCCUPATIONS,Maid,117
997,OCCUPATIONS,Hostess,117
997,OCCUPATIONS,Server,117
997,OCCUPATIONS,Driver,117
997,OCCUPATIONS,Assistant,117
997,OCCUPATIONS,Clown,117
997,OCCUPATIONS,Prostitute,117
997,OCCUPATIONS,Pimp,117
997,OCCUPATIONS,Stripper,117
997,OCCUPATIONS,Bouncer,117
997,OCCUPATIONS,Bartender,117
997,OCCUPATIONS,Janitor,117
998,OCCUPATIONS,Pianist,118
998,OCCUPATIONS,Director,118
998,OCCUPATIONS,Artist,118
998,OCCUPATIONS,Writer,118
998,OCCUPATIONS,Singer,118
998,OCCUPATIONS,Actor,118
998,OCCUPATIONS,Doctor,118
998,OCCUPATIONS,Nurse,118
998,OCCUPATIONS,Driver,118
998,OCCUPATIONS,Stockbroker,118
998,OCCUPATIONS,Teller,118
998,OCCUPATIONS,Attorney,118
998,OCCUPATIONS,Journalist,118
998,OCCUPATIONS,Athlete,118
998,OCCUPATIONS,Professor,118
998,OCCUPATIONS,Student,118
998,OCCUPATIONS,Chef,118
998,OCCUPATIONS,Designer,118
998,OCCUPATIONS,Architect,118
998,OCCUPATIONS,Painter,118
998,OCCUPATIONS,Politician,118
998,OCCUPATIONS,Anchor,118
998,OCCUPATIONS,Designer,118
998,OCCUPATIONS,Mineralogist,118
998,OCCUPATIONS,Soldier,118
998,OCCUPATIONS,Pilot,118
998,OCCUPATIONS,Attendant,118
998,OCCUPATIONS,Guard,118
998,OCCUPATIONS,Policeman,118
998,OCCUPATIONS,Astronaut,118
1098,OCCUPATIONS,Doctor,119
1098,OCCUPATIONS,Nurse,119
1098,OCCUPATIONS,Dentist,119
1098,OCCUPATIONS,Therapist,119
1098,OCCUPATIONS,CEO,119
1098,OCCUPATIONS,President,119
1098,OCCUPATIONS,Driver,119
1098,OCCUPATIONS,Driver,119
1098,OCCUPATIONS,Actor,119
1098,OCCUPATIONS,Actress,119
1098,OCCUPATIONS,Nanny,119
1098,OCCUPATIONS,Butler,119
1098,OCCUPATIONS,Maintenance,119
1098,OCCUPATIONS,Custodian,119
1098,OCCUPATIONS,Teacher,119
1098,OCCUPATIONS,Counselor,119
1098,OCCUPATIONS,Counselor,119
1098,OCCUPATIONS,Surgeon,119
1098,OCCUPATIONS,Editor,119
1098,OCCUPATIONS,Reporter,119
1098,OCCUPATIONS,Dean,119
1098,OCCUPATIONS,Professor,119
1098,OCCUPATIONS,Soldier,119
1098,OCCUPATIONS,Security,119
1098,OCCUPATIONS,Policeman,119
1098,OCCUPATIONS,Fireman,119
1098,OCCUPATIONS,Announcer,119
1098,OCCUPATIONS,Singer,119
1098,OCCUPATIONS,Athlete,119
1099,OCCUPATIONS,Policeman,120
1099,OCCUPATIONS,Fireman,120
1099,OCCUPATIONS,Anchor,120
1099,OCCUPATIONS,Operator,120
1099,OCCUPATIONS,Doctor,120
1099,OCCUPATIONS,Optometrist,120
1099,OCCUPATIONS,Therapist,120
1099,OCCUPATIONS,Ophthalmologist,120
1099,OCCUPATIONS,Radiologist,120
1099,OCCUPATIONS,Nurse,120
1099,OCCUPATIONS,Cashier,120
1099,OCCUPATIONS,Storeowner,120
1099,OCCUPATIONS,Politician,120
1099,OCCUPATIONS,Missionary,120
1099,OCCUPATIONS,Priest,120
1099,OCCUPATIONS,Painter,120
1099,OCCUPATIONS,Musician,120
1099,OCCUPATIONS,Sculptor,120
1099,OCCUPATIONS,Teacher,120
1099,OCCUPATIONS,Coach,120
1099,OCCUPATIONS,Dean,120
1099,OCCUPATIONS,Salesman,120
1099,OCCUPATIONS,Principal,120
1099,OCCUPATIONS,Realtor,120
1099,OCCUPATIONS,Anchor,120
1099,OCCUPATIONS,Star,120
1099,OCCUPATIONS,Star,120
1099,OCCUPATIONS,Actor,120
1099,OCCUPATIONS,Composer,120
1099,OCCUPATIONS,Writer,120
1099,OCCUPATIONS,Dancer,120
1099,OCCUPATIONS,Athlete,120
1099,OCCUPATIONS,Programmer,120
1099,OCCUPATIONS,Barista,120
1099,OCCUPATIONS,Researcher,120
