"rt","response","type_of_trial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","ID","stimulus","cluster","domain","current_pair","attention","response_number","Experiment","question_order"
"null","null","","","html-keyboard-response","59","169716","0.0-10.0-0.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1787","1","practice","","html-button-response","60","171506","0.0-10.0-1.6-0.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> RUNNER</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>TEACHER</span> <br> <p> Would you put them in the same group?</p>","TEACHER","","","","","",""
"","","practice_attention","practice","survey-text","61","171508","0.0-10.0-2.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","occupations","","","","",""
"null","null","","","html-keyboard-response","62","172015","0.0-10.0-0.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3421","1","practice","","html-button-response","63","175438","0.0-10.0-1.7-0.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> TEACHER</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>FIREMAN</span> <br> <p> Would you put them in the same group?</p>","FIREMAN","","","","","",""
"","","practice_attention","practice","survey-text","64","175441","0.0-10.0-2.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","occupations","","","","",""
"33870","0","","","html-button-response","65","209314","0.0-11.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p>Thank you for completing these practice lists. You will now move on to the actual experiment, where there will be more words to group. </p>
        <p>Word pairs may be repeated, and there may also be words that are new to you in this task. </p>
        <p>In these cases, please use your best judgment to make the decisions.</p>
        <p> <b>Please pay attention, your careful responses are important for our research.</b>  </p>
        <p> To ensure you are paying attention, you will also be asked to type in the words you group at random points during the experiment. You will not be provided feedback on your responses.</p>
        <p> <b>Your submission will be returned if you fail more than two attention checks!</b> </p>
         <p>Please indicate the pairings as well as you can! Click the button below to continue.</p>","","","","","","",""
"1629","0","","","html-button-response","66","210945","0.0-12.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","You will now provide groupings for the category: FOODS<br><br>","","","","","","",""
"null","null","","","html-keyboard-response","67","210948","0.0-13.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 48px;""></p>","","","","","","",""
"null","null","","","html-keyboard-response","68","211453","0.0-14.0-0.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"","2","comparison","50016","html-button-response","69","211456","0.0-14.0-1.0-0.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","APPLE","foods","","","1","",""
"","","attention","50016","survey-text","70","211459","0.0-14.0-2.0","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","71","211964","0.0-14.0-0.1","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1756","0","comparison","50016","html-button-response","72","213723","0.0-14.0-1.1-0.1","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> APPLE</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>ORANGE</span> <br> <p> Would you put them in the same group?</p>","ORANGE","foods","apple, hello","","2","",""
"","","attention","50016","survey-text","73","213727","0.0-14.0-2.1","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","74","214235","0.0-14.0-0.2","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2962","0","comparison","50016","html-button-response","75","217200","0.0-14.0-1.2-0.2","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> ORANGE</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>APRICOTS</span> <br> <p> Would you put them in the same group?</p>","APRICOTS","foods","orange, apricots","","3","",""
"","","attention","50016","survey-text","76","217204","0.0-14.0-2.2","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","77","217710","0.0-14.0-0.3","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2454","0","comparison","50016","html-button-response","78","220167","0.0-14.0-1.3-0.3","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> APRICOTS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>PEAR</span> <br> <p> Would you put them in the same group?</p>","PEAR","foods","apricots, pear","","4","",""
"","","attention","50016","survey-text","79","220169","0.0-14.0-2.3","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","80","220677","0.0-14.0-0.4","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3537","0","comparison","50016","html-button-response","81","224218","0.0-14.0-1.4-0.4","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> PEAR</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>GRAPES</span> <br> <p> Would you put them in the same group?</p>","GRAPES","foods","pear, grapes","","5","",""
"","","attention","50016","survey-text","82","224221","0.0-14.0-2.4","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","83","224730","0.0-14.0-0.5","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2793","1","comparison","50016","html-button-response","84","227527","0.0-14.0-1.5-0.5","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> GRAPES</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>CARROTS</span> <br> <p> Would you put them in the same group?</p>","CARROTS","foods","grapes, carrots","","6","",""
"","","attention","50016","survey-text","85","227529","0.0-14.0-2.5","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","86","228037","0.0-14.0-0.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1666","0","comparison","50016","html-button-response","87","229707","0.0-14.0-1.6-0.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> CARROTS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>BROCCOLI</span> <br> <p> Would you put them in the same group?</p>","BROCCOLI","foods","carrots, broccoli","","7","",""
"3320","carrots","attention","50016","survey-text","88","233032","0.0-14.0-2.6","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","carrots, broccoli","1","","",""
"null","null","","","html-keyboard-response","89","233540","0.0-14.0-0.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"4267","1","comparison","50016","html-button-response","90","237811","0.0-14.0-1.7-0.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> BROCCOLI</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>LEMON</span> <br> <p> Would you put them in the same group?</p>","LEMON","foods","broccoli, lemon","","8","",""
"","","attention","50016","survey-text","91","237814","0.0-14.0-2.7","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","92","238318","0.0-14.0-0.8","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"9336","1","comparison","50016","html-button-response","93","247658","0.0-14.0-1.8-0.8","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> LEMON</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>MUSHROOMS</span> <br> <p> Would you put them in the same group?</p>","MUSHROOMS","foods","lemon, mushrooms","","9","",""
"","","attention","50016","survey-text","94","247660","0.0-14.0-2.8","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","95","248169","0.0-14.0-0.9","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3368","0","comparison","50016","html-button-response","96","251542","0.0-14.0-1.9-0.9","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> MUSHROOMS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>PEAS</span> <br> <p> Would you put them in the same group?</p>","PEAS","foods","mushrooms, peas","","10","",""
"","","attention","50016","survey-text","97","251546","0.0-14.0-2.9","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","foods","","","","",""
"null","null","","","html-keyboard-response","98","252052","0.0-14.0-0.10","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1851","0","comparison","50016","html-button-response","99","253906","0.0-14.0-1.10-0.10","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> PEAS</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>GREEN BEANS</span> <br> <p> Would you put them in the same group?</p>","GREEN BEANS","foods","peas, green beans","","11","",""
