subject,domain,response_number,participant_response,response_onset_time,IRT,participant_designated_switch,dataset,checked_words
50019,occupations,15,physical_therapist,44.112,4.7,0,LEA,physical therapist
50019,occupations,16,occupational_therapist,45.212,1.1,0,LEA,occupational therapist
50019,occupations,17,consultant,54.812,9.6,1,LEA,consultant
50019,occupations,18,director,61.312,6.5,0,LEA,director
50019,occupations,19,representative,72.512,11.2,1,LEA,representative
50019,occupations,20,senator,76.612,4.1,0,LEA,senator
50019,occupations,21,pharmacist,82.012,5.4,1,LEA,pharmacist
50019,occupations,22,cashier,84.112,2.1,0,LEA,cashier
50019,occupations,23,bartender,86.012,1.9,1,LEA,bartender
50019,occupations,24,server,87.112,1.1,0,LEA,server
50019,occupations,25,hostess,88.412,1.3,0,LEA,hostess
50019,occupations,26,receptionist,91.912,3.5,0,LEA,receptionist
50019,occupations,27,chef,95.512,3.6,1,LEA,chef
50019,occupations,28,house_cleaner,100.712,5.2,0,LEA,house cleaner
50019,occupations,29,security_officer,109.112,8.4,1,LEA,security officer
50019,occupations,30,life_guard,125.012,15.9,1,LEA,life guard
50019,occupations,31,coach,132.012,7,0,LEA,coach
50019,occupations,32,personal_trainer,132.912,0.9,0,LEA,personal trainer
50019,occupations,33,maintenance_person,137.512,4.6,1,LEA,maintenance person
50019,occupations,34,IT_help_desk,140.912,3.4,1,LEA,IT help desk
50019,occupations,35,software_developer,144.812,3.9,0,LEA,software developer
50019,occupations,36,marketing_person,149.012,4.2,0,LEA,marketing person
50019,occupations,37,social_media_specialist,154.112,5.1,0,LEA,social media specialist
50019,occupations,38,sex_worker,159.412,5.3,1,LEA,sex worker
50019,occupations,39,landscaper,162.812,3.4,1,LEA,landscaper
50019,occupations,40,mover,172.312,9.5,0,LEA,mover
50019,occupations,41,truck_driver,174.812,2.5,0,LEA,truck driver
50019,occupations,42,train_conductor,177.012,2.2,0,LEA,train conductor
50020,occupations,1,firefighter,4.421,4.421,2,LEA,firefighter
50020,occupations,2,policeman,5.821,1.4,0,LEA,policeman
50020,occupations,3,doctor,7.321,1.5,1,LEA,doctor
50020,occupations,4,lawyer,9.021,1.7,0,LEA,lawyer
50020,occupations,5,accountant,11.221,2.2,0,LEA,accountant
50020,occupations,6,photographer,12.921,1.7,1,LEA,photographer
50020,occupations,7,director,14.621,1.7,0,LEA,director
50020,occupations,8,garbage_man,16.821,2.2,1,LEA,garbage man
50020,occupations,9,office_worker,20.821,4,1,LEA,office worker
50020,occupations,10,retail_worker,22.521,1.7,0,LEA,retail worker
50020,occupations,11,manager,24.421,1.9,1,LEA,manager
50020,occupations,12,gas_station_clerk,26.621,2.2,1,LEA,gas station clerk
50020,occupations,13,zoologist,34.821,8.2,1,LEA,zoologist
50020,occupations,14,biologist,36.921,2.1,0,LEA,biologist
50020,occupations,15,cafeteria_worker,40.621,3.7,1,LEA,cafeteria worker
50020,occupations,16,chef,42.721,2.1,0,LEA,chef
50020,occupations,17,professional_athlete,48.921,6.2,1,LEA,professional athlete
50020,occupations,18,coach,51.521,2.6,0,LEA,coach
50020,occupations,19,teacher,56.321,4.8,1,LEA,teacher
50020,occupations,20,counselor,58.821,2.5,1,LEA,counselor
50020,occupations,21,director,63.821,5,1,LEA,director
50020,occupations,22,receptionist,83.521,19.7,1,LEA,receptionist
50020,occupations,23,dentist,85.521,2,1,LEA,dentist
50020,occupations,24,orthodontist,86.721,1.2,0,LEA,orthodontist
50020,occupations,25,fashion_designer,95.821,9.1,1,LEA,fashion designer
50020,occupations,26,artist,99.721,3.9,0,LEA,artist
50020,occupations,27,butcher,120.221,20.5,1,LEA,butcher
50020,occupations,28,fisherman,141.621,21.4,0,LEA,fisherman
50020,occupations,29,cosmetologist,158.721,17.1,1,LEA,cosmetologist
50020,occupations,30,nail_tech,161.321,2.6,0,LEA,nail tech
50020,occupations,31,painter,164.921,3.6,1,LEA,painter
50022,occupations,1,nurse,3.325,3.325,2,LEA,nurse
50022,occupations,2,doctor,4.825,1.5,0,LEA,doctor
50022,occupations,3,teacher,6.525,1.7,1,LEA,teacher
50022,occupations,4,lawyer,8.625,2.1,1,LEA,lawyer
50022,occupations,5,football_player,10.825,2.2,1,LEA,football player
50022,occupations,6,basketball_player,13.025,2.2,0,LEA,basketball player
50022,occupations,7,baseball_player,15.225,2.2,0,LEA,baseball player
50022,occupations,8,janitor,17.525,2.3,1,LEA,janitor
50022,occupations,9,secretary,20.425,2.9,1,LEA,secretary
50022,occupations,10,president,23.025,2.6,1,LEA,president
50022,occupations,11,senator,24.525,1.5,0,LEA,senator
50022,occupations,12,congressman,26.725,2.2,0,LEA,congressman
50022,occupations,13,police_officer,31.125,4.4,1,LEA,police officer
50022,occupations,14,fireman,33.525,2.4,0,LEA,fireman
50022,occupations,15,cook,37.925,4.4,1,LEA,cook
50022,occupations,16,waitress,40.225,2.3,0,LEA,waitress
50022,occupations,17,conductor,45.525,5.3,1,LEA,conductor
50022,occupations,18,musician,48.825,3.3,1,LEA,musician
50022,occupations,19,electrician,50.625,1.8,1,LEA,electrician
50022,occupations,20,pipefitter,53.025,2.4,0,LEA,pipefitter
50022,occupations,21,architect,57.225,4.2,1,LEA,architect
50022,occupations,22,construction_worker,59.125,1.9,0,LEA,construction worker
50022,occupations,23,taxi_driver,64.825,5.7,1,LEA,taxi driver
50022,occupations,24,radiologist,68.325,3.5,1,LEA,radiologist
50022,occupations,25,salesman,75.625,7.3,1,LEA,salesman
50022,occupations,26,hair_stylist,90.425,14.8,1,LEA,hair stylist
50022,occupations,27,makeup_artist,93.525,3.1,0,LEA,makeup artist
50022,occupations,28,tailor,96.125,2.6,0,LEA,tailor
50022,occupations,29,camera_man,101.825,5.7,1,LEA,camera man
50022,occupations,30,governor,106.925,5.1,1,LEA,governor
50022,occupations,31,mayor,109.625,2.7,0,LEA,mayor
50022,occupations,32,designer,124.625,15,1,LEA,designer
50022,occupations,33,scientist,129.425,4.8,1,LEA,scientist
50022,occupations,34,vice_president,147.925,18.5,1,LEA,vice president
50022,occupations,35,preacher,159.825,11.9,1,LEA,preacher
50022,occupations,36,soldier,166.825,7,1,LEA,soldier
50022,occupations,37,therapist,174.825,8,1,LEA,therapist
50022,occupations,38,life_coach,178.325,3.5,1,LEA,life coach
50023,occupations,1,nurse,3.073,3.073,2,LEA,nurse
50023,occupations,2,doctor,6.673,3.6,0,LEA,doctor
50023,occupations,3,assistant,9.873,3.2,0,LEA,assistant
50023,occupations,4,teacher,12.673,2.8,0,LEA,teacher
50023,occupations,5,president,16.373,3.7,1,LEA,president
50023,occupations,6,director,19.373,3,0,LEA,director
50023,occupations,7,actor,22.873,3.5,1,LEA,actor
50023,occupations,8,artist,27.673,4.8,0,LEA,artist
50023,occupations,9,janitor,33.373,5.7,1,LEA,janitor
50023,occupations,10,ballerina,45.973,12.6,1,LEA,ballerina
50023,occupations,11,scientist,50.373,4.4,0,LEA,scientist
50023,occupations,12,student,55.273,4.9,0,LEA,student
50023,occupations,13,cook,61.273,6,0,LEA,cook
50023,occupations,14,hair_dresser,66.773,5.5,1,LEA,hair dresser
50023,occupations,15,nail_technician,71.273,4.5,0,LEA,nail technician
50023,occupations,16,clerk,77.073,5.8,0,LEA,clerk
50023,occupations,17,farmer,81.973,4.9,1,LEA,farmer
50023,occupations,18,salesperson,90.973,9,1,LEA,salesperson
50023,occupations,19,pharmacist,96.873,5.9,0,LEA,pharmacist
50023,occupations,20,technician,111.573,14.7,0,LEA,technician
50023,occupations,21,waitress,114.473,2.9,1,LEA,waitress
50023,occupations,22,gas_attendant,119.573,5.1,1,LEA,gas attendant
50023,occupations,23,lawyer,127.473,7.9,1,LEA,lawyer
50023,occupations,24,judge,130.873,3.4,0,LEA,judge
50023,occupations,25,CFO,140.273,9.4,1,LEA,CFO
50023,occupations,26,CEO,147.273,7,0,LEA,CEO
50023,occupations,27,news_photographer,153.273,6,1,LEA,news photographer
50023,occupations,28,vice_president,156.673,3.4,1,LEA,vice president
50023,occupations,29,public_relations_representative,176.873,20.2,0,LEA,public relations representative
50024,occupations,1,salesman,2.71,2.71,2,LEA,salesman
50024,occupations,2,lawyer,4.11,1.4,1,LEA,lawyer
50024,occupations,3,caterer,5.41,1.3,1,LEA,caterer
50024,occupations,4,safety_and_health_specialist,7.71,2.3,1,LEA,safety and health specialist
50024,occupations,5,dietician,10.01,2.3,0,LEA,dietician
50024,occupations,6,nurse,11.41,1.4,1,LEA,nurse
50024,occupations,7,doctor,12.71,1.3,0,LEA,doctor
50024,occupations,8,pediatrician,14.21,1.5,0,LEA,pediatrician
50024,occupations,9,oncologist,15.91,1.7,0,LEA,oncologist
50024,occupations,10,gynecologist,17.91,2,0,LEA,gynecologist
50024,occupations,11,business_marketing,22.11,4.2,1,LEA,business marketing
50024,occupations,12,payroll,24.51,2.4,0,LEA,payroll administrator
50024,occupations,13,fast_food_worker,29.01,4.5,1,LEA,fast food worker
50024,occupations,14,retail_worker,32.91,3.9,0,LEA,retail worker
50024,occupations,15,trash_man,37.01,4.1,1,LEA,trash man
50024,occupations,16,cable_digger,41.11,4.1,1,LEA,cable digger
50024,occupations,17,electrician,45.11,4,0,LEA,electrician
50024,occupations,18,bus_driver,49.11,4,1,LEA,bus driver
50024,occupations,19,taxi_driver,51.41,2.3,0,LEA,taxi driver
50024,occupations,20,uber_driver,54.11,2.7,0,LEA,uber driver
50024,occupations,21,restaurant_owner,58.81,4.7,1,LEA,restaurant owner
50024,occupations,22,bar_owner,61.81,3,0,LEA,bar owner
50024,occupations,23,tree_trimmer,66.71,4.9,1,LEA,tree trimmer
50024,occupations,24,wildlife_rehabilitator_protector,70.71,4,1,LEA,wildlife rehabilitator protector
50024,occupations,25,animal_protection_agency,76.31,5.6,0,LEA,animal protection agency
50024,occupations,26,animal_shelter_worker,82.21,5.9,0,LEA,animal shelter worker
50024,occupations,27,pet_groomer,91.21,9,0,LEA,pet groomer
50024,occupations,28,UPS_worker,98.71,7.5,1,LEA,UPS worker
50024,occupations,29,pharmaceutical_worker,104.41,5.7,1,LEA,pharmaceutical worker
50024,occupations,30,pharmacist,108.91,4.5,0,LEA,pharmacist
50024,occupations,31,warehouse_employee,113.61,4.7,1,LEA,warehouse employee
50024,occupations,32,jailer,122.81,9.2,1,LEA,jailer
50024,occupations,33,cop,125.41,2.6,0,LEA,cop
50024,occupations,34,fireman,127.61,2.2,0,LEA,fireman
50024,occupations,35,sanitation_department,130.11,2.5,1,LEA,sanitation department
50024,occupations,36,paramedic,140.71,10.6,1,LEA,paramedic
50024,occupations,37,pilot,144.31,3.6,1,LEA,pilot
50024,occupations,38,foot_doctor,157.81,13.5,1,LEA,foot doctor
50024,occupations,39,EMT_doctor,162.21,4.4,0,LEA,EMT doctor
50024,occupations,40,overseas_coordinator,170.51,8.3,1,LEA,overseas coordinator
50024,occupations,41,air_traffic_control,175.51,5,1,LEA,air traffic control
50025,occupations,1,hair_stylist,3.278,3.278,2,LEA,hair stylist
50025,occupations,2,neuroscientist,5.978,2.7,1,LEA,neuroscientist
50025,occupations,3,researcher,7.578,1.6,0,LEA,researcher
50025,occupations,4,doctor,10.278,2.7,0,LEA,doctor
50025,occupations,5,surgeon,11.578,1.3,0,LEA,surgeon
50025,occupations,6,nurse,13.378,1.8,0,LEA,nurse
50025,occupations,7,physician_assistant,14.978,1.6,0,LEA,physician assistant
50025,occupations,8,nurse_practitioner,17.578,2.6,0,LEA,nurse practitioner
50025,occupations,9,pharmacist,24.178,6.6,0,LEA,pharmacist
50025,occupations,10,engineer,26.378,2.2,1,LEA,engineer
50025,occupations,11,hair_stylist,32.878,6.5,1,LEA,hair stylist
50025,occupations,12,taxidermist,36.878,4,1,LEA,taxidermist
50025,occupations,13,tax_person,39.778,2.9,0,LEA,tax person
50025,occupations,14,retail_associate,43.678,3.9,1,LEA,retail associate
50025,occupations,15,wine_maker,45.578,1.9,1,LEA,wine maker
50025,occupations,16,lawyer,48.978,3.4,1,LEA,lawyer
50025,occupations,17,attorney,50.978,2,0,LEA,attorney
50025,occupations,18,car_maker,56.078,5.1,1,LEA,car maker
50025,occupations,19,factory_worker,57.278,1.2,1,LEA,factory worker
50025,occupations,20,mailman,59.678,2.4,1,LEA,mailman
50025,occupations,21,sewer,63.678,4,1,LEA,sewer worker
50025,occupations,22,farmer,67.378,3.7,1,LEA,farmer
50025,occupations,23,truck_driver,69.278,1.9,1,LEA,truck driver
50025,occupations,24,teacher,71.978,2.7,1,LEA,teacher
50025,occupations,25,principal,75.278,3.3,0,LEA,principal
